project_id,substore,url,is_fork,is_archived,is_disabled,stars,watchers,size,open_issues,buggy_issues,all_issues,issues,forks,subscribers,language,lifetime,has_issues,has_downloads,has_wiki,has_pages,created,updated,pushed,default_branch,license,homepage,description,heads,commits,authors,committers,users,paths,snapshots,unique_files,original_files,impact,files,major_language,major_language_ratio,major_language_changes,all_forks_count,max_commit_delta,avg_commit_delta,first_commit,last_commit,is_abandoned,locs,duplicated_code,is_valid,max_experience,project_experience,authors_contributing_95%_commits,authors_contributing_80%_commits,authors_contributing_50%_commits,authors_contributing_95%_changes,authors_contributing_80%_changes,authors_contributing_50%_changes
209,Generic,https://github.com/colink96/vuecommerce.git,false,false,false,0,0,4992,21,,,,0,0,JavaScript,162796091,true,true,true,false,1584121754,1584564560,1649801875,"master","MIT License","","A demo e-commerce site I'm building to learn Vue.js.",22,373,34,18,35,98,608,215,0,215,98,JavaScript,0.6314589665653495,831,28,23204473,4434951,167170090,4373999,false,13798,0,true,35,5.81769436997319,20,10,4,18,8,3
210,Generic,https://github.com/collabcodetech/training-auth.git,false,false,false,22,22,1779,14,,,,8,7,JavaScript,80348479,true,true,true,false,1570846880,1615475792,1651196152,"develop","Mozilla Public License 2.0","","",15,186,6,5,7,69,267,267,0,267,69,JavaScript,0.5726795096322241,327,0,14354411,8925385,83328214,2979735,false,10141,0,true,35,5.172043010752688,3,1,1,3,1,1
211,Generic,https://github.com/complat/react-spectra-editor.git,false,false,false,5,5,26059,7,,,,2,6,JavaScript,120626477,true,true,true,false,1568103553,1642081205,1654170524,"master","GNU Affero General Public License v3.0","","An editor to View and Edit Chemical Spectra data (NMR, IR and MS).",20,375,4,5,6,449,1766,1758,0,1758,449,JavaScript,0.9307339449541284,2029,0,9954521,4422916,120631858,5381,false,139336,0,true,35,11.258666666666667,3,1,1,3,2,1
212,Generic,https://github.com/conanexile/conanexile.git,false,false,false,0,0,553,0,,,,0,1,JavaScript,45514536,true,true,true,false,1587599495,1587599604,1587599594,"master","","","",1,110,8,6,9,48,160,0,0,0,48,JavaScript,0.5313653136531366,144,2,13444252,14442861,125418605,79904069,true,24679,0,true,5,2.890909090909091,4,2,2,3,2,2
213,Generic,https://github.com/copperfield013/deprecated_datacenter.git,false,false,false,0,0,11024,4,,,,0,0,JavaScript,136473116,true,true,true,false,1562837108,1562839488,1639517515,"master","","","",5,512,8,8,9,1717,2663,2314,129,2572,1717,Java,0.38142248148979135,1700,0,44508376,3208449,151131493,14658377,false,165037,0,true,35,8.27734375,6,4,2,5,1,1
214,Generic,https://github.com/corbifex/lisk-roulette.git,false,false,false,4,4,15412,30,,,,3,4,JavaScript,83255573,true,true,false,false,1570813622,1587664414,1654069344,"master","GNU Lesser General Public License v3.0","","Proof of Concept roulette made with the Lisk SDK",30,151,4,3,5,125,326,324,0,324,125,JavaScript,0.3967741935483871,246,0,13669588,11027129,83362121,106548,false,18434,0,true,35,7.079470198675497,3,2,1,4,2,1
215,Generic,https://github.com/cordierben/git-learning.git,false,false,false,0,0,8351,18,,,,0,1,JavaScript,93168744,true,true,true,false,1582481589,1582481827,1649806858,"master","","","E-Learning tool created during my semester at Coventry University, UK. A dynamic website, mainly done in JS, to learn how to use Git and GitHub",19,293,12,11,14,128,313,311,0,311,128,Other,0.4518736223365173,615,0,15462154,5650023,97537777,4369033,false,13151,0,true,35,3.802047781569966,7,5,2,7,4,2
216,Generic,https://github.com/courajs/recurse-graph-wiki.git,false,false,false,0,0,3000,22,,,,0,1,JavaScript,94167650,true,true,true,false,1550521583,1567192947,1644689119,"master","","","",26,128,3,2,4,165,350,342,2,350,165,JavaScript,0.5657142857142857,297,0,12224043,12950308,103654427,9486777,false,9196,0,true,35,9.3046875,2,1,1,2,1,1
217,Generic,https://github.com/cptbang/matcha.git,false,false,false,2,2,17093,32,,,,0,2,JavaScript,90470816,true,true,true,false,1563578676,1590255306,1654062637,"master","","","Dating app using BPA.",34,161,4,3,5,9730,6539,935,92,1299,9730,JavaScript,0.4907661710389241,5182,0,13054651,10337891,90584078,113262,false,642607,0,true,35,8.5527950310559,3,2,2,1,1,1
218,Generic,https://github.com/cradical/apollo-space-app.git,false,false,false,0,0,7185,48,,,,0,2,JavaScript,122818233,true,true,true,false,1569427199,1570683235,1654065730,"master","MIT License","","The apollo space app tutorial",50,265,18,11,19,312,614,42,0,42,312,JavaScript,0.6784591194968553,863,0,15594121,6265400,122928404,110171,false,55729,0,true,35,9.728301886792453,8,5,3,7,4,2
219,Generic,https://github.com/crescens/townsquare.git,false,false,false,0,0,58827,0,,,,0,2,JavaScript,83494329,true,true,true,false,1557356814,1557357049,1557357040,"master","MIT License","","",11,2244,16,6,17,4036,7119,7117,0,7117,4036,JavaScript,0.7654155495978552,10278,0,20121306,694313,180327289,96832960,true,81612,0,true,11,9.27361853832442,5,3,1,4,3,1
220,Generic,https://github.com/croanlabs/backend-futurities.git,false,false,false,0,0,779,13,,,,0,1,JavaScript,118878425,true,true,true,false,1530613295,1588887374,1649491721,"dev","MIT License","","futurities - Backend projects",21,144,5,4,6,151,470,466,1,468,151,JavaScript,0.6324503311258278,382,0,45301091,11534907,123562615,4684190,false,9337,0,true,35,7.180555555555555,4,2,1,3,2,1
221,Generic,https://github.com/cs17b011/mindsprint.git,false,false,false,2,2,27381,28,,,,2,2,JavaScript,91969004,true,true,true,true,1562085230,1584678775,1654054236,"master","","","Talent Search Examination held by IIT Tirupati",41,185,10,7,11,114,260,253,0,253,114,JavaScript,0.5754857997010463,385,0,12284012,8989425,92090675,121671,false,17883,0,true,35,6.3297297297297295,6,3,1,6,3,2
222,Generic,https://github.com/ctschulmeister/familypanel.git,false,false,false,0,0,2015,31,,,,0,1,JavaScript,88496428,true,true,true,false,1565563352,1574287846,1654059799,"master","","","A MERN stack application that helps household members coordinate with each other.",32,175,3,2,4,378,927,918,1,921,378,JavaScript,0.742084052964882,1289,0,9862580,9506091,88612562,116134,false,39008,0,true,35,9.777142857142858,2,2,1,2,2,1
223,Generic,https://github.com/cwhinfrey/tidbit.git,false,false,false,50,50,591,1,,,,11,4,JavaScript,116794645,true,true,true,false,1532708761,1642942190,1649462569,"master","","","A library for oracles on Ethereum",11,169,8,7,9,133,168,164,0,164,133,Other,0.7112860892388452,542,0,67484562,9818230,121508030,4713385,false,19515,0,true,35,4.183431952662722,5,3,2,5,2,1
224,Generic,https://github.com/cyberlab02/webgoat-harsha.git,false,false,false,0,0,93302,48,,,,0,1,JavaScript,487425293,true,true,true,false,1582019849,1614079094,1647039076,"master","Other","","",76,2462,137,77,138,18091,7958,6067,1686,9533,18091,Other,0.46307936727222493,20112,0,21197303,669256,494562319,7137026,false,194115,0,true,35,7.387896019496345,52,20,5,18,10,5
225,Generic,https://github.com/d3alek/zelenik.git,false,false,false,0,0,15490,0,,,,0,3,JavaScript,117502723,true,true,true,false,1485367975,1602869910,1602869907,"master","","","",1,256,2,2,2,466,606,600,1,602,466,Other,0.38056312443233425,419,0,46670620,6285764,168808199,51305965,true,14408,0,true,11,10.9609375,1,1,1,1,1,1
226,Generic,https://github.com/d3kion/monuments-app.git,false,true,false,0,0,2815,14,,,,0,1,JavaScript,77468792,true,true,true,false,1553597805,1636740317,1631066470,"master","","","GIS app with Django backend and Backbone.js/Marionette.js/OpenLayers frontend",15,426,4,3,5,325,804,797,0,797,325,Python,0.35350553505535054,479,0,30335409,3837803,100578282,23109490,false,11662,0,true,35,4.469483568075117,3,1,1,2,1,1
227,Generic,https://github.com/dailybruin/rotc-2016.git,false,false,false,1,1,248,1,,,,0,17,JavaScript,121680153,true,true,true,false,1460688697,1461259928,1582368860,"master","","","",2,155,9,9,9,36,173,171,0,171,36,HTML,0.4095427435387674,206,0,121021720,10275122,193487273,71807120,false,12065,0,true,26,1.1612903225806452,5,4,2,4,3,2
228,Generic,https://github.com/danfrenette/sickfits.git,false,false,false,0,0,5996,46,,,,0,0,JavaScript,148942167,true,true,true,false,1563323075,1563323180,1651186713,"master","","","Wes Bos, Advanced React Tutorial",47,323,30,21,31,802,1373,64,0,64,802,JavaScript,0.7065799540933435,1847,6,21030392,5127909,151931417,2989250,false,56294,0,true,35,11.058823529411764,14,3,1,4,1,1
229,Generic,https://github.com/danfyfe/donde_front_end.git,false,false,false,0,0,1031,20,,,,0,0,JavaScript,92555615,true,true,true,false,1561554086,1570045844,1654053144,"master","","","The front end for Donde, an app for managing your items while sharing households with others",22,178,3,2,4,95,781,774,0,774,95,JavaScript,0.923828125,946,0,14211370,9344933,92678483,122868,false,17875,0,true,35,7.393258426966292,3,1,1,2,2,1
230,Generic,https://github.com/danhiggins23/hi.git,false,false,false,0,0,19371,3,,,,0,1,JavaScript,87676245,true,true,true,true,1570483314,1651503663,1651504175,"master","","","",5,136,5,5,6,495,500,491,0,491,495,Other,0.5009765625,513,0,29075388,12233364,90348040,2671795,false,14717,0,true,35,5.676470588235294,3,2,1,3,2,1
231,Generic,https://github.com/danielandro/wintellectwebinars.git,false,false,false,0,0,106624,62,,,,0,1,JavaScript,162831156,true,true,true,false,1582117623,1629236555,1654086369,"master","Apache License 2.0","","Tutorial & Code from Wintellect's Webinars -> https://www.youtube.com/watch?v=4KtoqTNmEf8",63,149,10,10,11,1223,710,648,19,686,1223,Other,0.4711958680969408,1186,0,15575760,11176259,162920712,89556,false,613688,0,true,35,20.026845637583893,7,4,1,6,4,2
232,Generic,https://github.com/danielballan/jupyter-at-bnl.git,false,false,false,0,0,11694,14,,,,0,1,JavaScript,346048153,true,true,true,true,1569934999,1570302812,1653522017,"master","MIT License","","",15,2353,284,261,288,237,2237,4,0,4,237,JavaScript,0.3241822429906542,3330,10,16769807,703028,346702167,654014,false,23762,0,true,35,21.33659158521037,166,8,1,23,1,1
233,Generic,https://github.com/danielclough/danielc.us-gatsby.git,false,false,false,1,1,54923,11,,,,0,1,JavaScript,112041393,true,true,true,false,1585518836,1608786753,1654126840,"master","MIT License","https://danielc.us","Website for Daniel Clough",12,358,30,13,31,590,568,152,405,962,590,Other,0.6217478318879253,932,1,23553801,4633409,112090577,49184,false,33806,0,true,35,8.1731843575419,13,3,1,6,2,1
234,Generic,https://github.com/danielkolodziej/portfolio.git,false,false,false,0,0,17789,0,,,,0,2,JavaScript,57031190,true,true,true,true,1537908826,1594942266,1594942317,"master","","","My personal single page portfolio website",2,133,2,2,2,135,196,194,0,194,135,Other,0.42355889724310775,169,0,52754875,12082896,116264873,59233683,true,15154,0,true,2,2,2,2,1,2,2,1
235,Generic,https://github.com/dannybarker/hair-shop-cap.git,false,false,false,0,0,6926,20,,,,0,0,JavaScript,90641029,true,true,true,false,1563415821,1572987803,1654056473,"master","","","",23,119,3,2,4,73,326,319,0,319,73,JavaScript,0.6383307573415765,413,0,15573845,14017428,90760617,119588,false,16717,0,true,35,8.470588235294118,3,2,1,2,2,1
236,Generic,https://github.com/daokedao1/leanproduction.git,false,false,false,0,0,8562,18,,,,0,1,JavaScript,81876103,true,true,true,false,1567596283,1599731679,1649475746,"master","","","精益生产",19,219,6,5,7,271,240,233,0,233,271,Other,0.7060702875399361,663,0,13668264,7566403,86576406,4700303,false,33596,0,true,35,4.634703196347032,4,2,2,3,3,2
237,Generic,https://github.com/dardansojeva/demochattestincloud.git,false,false,false,0,0,23166,4,,,,0,2,JavaScript,141914919,true,true,true,false,1586262849,1586262892,1595220955,"master","MIT License","","",15,151,8,6,9,1354,197,187,1,189,1354,Other,0.8844672657252889,1378,0,63940841,10634806,200870037,58955118,false,69375,0,true,35,3.615894039735099,6,3,2,3,1,1
238,Generic,https://github.com/darryl-snow/perfect-cookie.git,false,false,false,12,12,4100,12,,,,2,1,JavaScript,134751777,true,true,true,false,1585836916,1638585410,1648291816,"master","","","experimenting with sapper",14,345,36,13,37,155,481,475,0,475,155,Other,0.515230635335074,592,0,12276536,4791546,140636039,5884262,false,24333,0,true,35,7.9623188405797105,18,3,1,4,2,1
239,Generic,https://github.com/dav3rid/be-nc-news.git,false,false,false,0,0,360,8,,,,0,1,JavaScript,101919454,true,true,true,false,1569235109,1586721767,1644541982,"master","","","",10,138,15,9,16,82,241,200,1,204,82,JavaScript,0.6601466992665037,270,4,20999921,12003956,111553554,9634100,false,5387,0,true,35,4.6521739130434785,10,6,3,8,4,2
240,Generic,https://github.com/davidlee0216/swoosh.git,false,false,false,0,0,17039,3,,,,0,1,JavaScript,80363149,true,true,true,false,1587962331,1587965686,1620331550,"master","MIT License","","2018 Database Project ",26,271,12,7,13,172,212,204,0,204,172,Other,0.46761363636363634,823,0,41375407,6001228,114207675,33844526,false,89129,0,true,35,2.6752767527675276,9,5,3,7,5,2
241,Generic,https://github.com/davidlopezamm/robofestmx.git,false,false,false,0,0,12799,23,,,,0,1,JavaScript,177281517,true,true,true,false,1573760086,1573760354,1651696307,"master","GNU Affero General Public License v3.0","","",26,160,26,21,27,115,273,273,0,273,115,JavaScript,0.45374449339207046,309,0,15489704,10388027,166443948,2479791,false,17831,0,true,35,7.3875,18,8,3,10,4,2
242,Generic,https://github.com/davidsharff/live-hand-tracker.git,false,false,false,0,0,2004,19,,,,0,0,JavaScript,91802334,true,true,true,false,1562252214,1596114246,1654054549,"master","","","",20,238,3,2,4,129,614,611,0,611,129,JavaScript,0.8416666666666667,606,0,15014081,6979133,91923898,121564,false,3608,0,true,35,6.46218487394958,2,1,1,1,1,1
243,Generic,https://github.com/dbajric/dreamhouse-lwc.git,false,false,false,4,4,5672,0,,,,1,1,JavaScript,59794513,true,true,true,false,1560876774,1634694246,1560876814,"master","Other","","",1,121,10,9,12,952,245,245,0,245,952,Other,0.6769706336939721,1314,0,17079371,13007305,153093969,93299456,true,4894,0,true,6,4.016528925619835,6,3,2,5,3,2
244,Generic,https://github.com/dc-js/dc.js.git,false,false,false,7319,7319,51524,409,,,,1853,285,JavaScript,305743465,true,true,true,true,1340115630,1653773587,1647098491,"develop","Apache License 2.0","","Multi-Dimensional charting built to work natively with crossfilter rendered with d3.js",51,4837,187,107,193,1730,19187,19165,11,19188,1730,JavaScript,0.4108471513605442,15461,0,9914328,340335,314060869,8317404,false,55578,0,true,29,18.81041968162084,41,4,2,8,3,1
245,Generic,https://github.com/dean-draper/wdio-cucumber.git,false,false,false,0,0,2323,15,,,,1,1,JavaScript,232785282,true,true,true,false,1574112044,1576163408,1649806351,"master","MIT License","","",17,476,36,21,37,418,1075,1075,0,1075,418,JavaScript,0.6542713567839196,1302,0,21775254,3473277,237155090,4369808,false,14198,0,true,35,9.155462184873949,19,8,2,10,5,2
246,Generic,https://github.com/decyjphr-org/actions-training.git,false,false,false,0,0,575,3,,,,0,3,JavaScript,84260370,true,true,true,false,1588805811,1648988033,1653579111,"master","MIT License","https://lab.github.com/githubtraining/github-actions:-continuous-delivery-with-aws","description of the repos",6,159,7,3,8,36,62,41,4,49,36,Other,0.8711111111111111,196,8,49125756,10465691,84870563,610447,false,19738,0,true,35,6.509433962264151,4,3,1,5,3,2
247,Generic,https://github.com/deepakexodia/shoppers1.git,false,false,false,0,0,21254,22,,,,0,0,JavaScript,171739623,true,true,true,false,1560025789,1561037449,1649469593,"master","MIT License","","",24,1209,17,10,18,3685,5142,52,5038,10128,3685,JavaScript,0.6365459478589124,5396,1,24716518,1365455,176446097,4706474,false,71102,0,true,35,14.424317617866006,4,2,1,2,1,1
248,Generic,https://github.com/dejung55/travel-compass.git,false,false,false,0,0,53834,7,,,,0,0,JavaScript,184603655,true,true,true,false,1561098886,1630463459,1652912807,"master","","","",8,141,7,6,8,2353,449,315,13,341,2353,Other,0.6730245231607629,4940,0,89222429,11806520,185866981,1263326,false,169465,0,true,35,3.425531914893617,6,5,3,3,3,2
249,Generic,https://github.com/dennyshi5126/utcaa-backend.git,false,false,false,0,0,1488,18,,,,0,1,JavaScript,90157539,true,true,true,false,1574699748,1574699806,1651200150,"master","","","",19,130,15,9,16,64,215,214,0,214,64,JavaScript,0.907103825136612,332,0,17303814,12800001,92692118,2976032,false,9038,0,true,35,6.015384615384615,10,7,3,11,7,3
250,Generic,https://github.com/denysbraun85/wtg-.git,false,false,false,0,0,188710,22,,,,0,0,JavaScript,84494672,true,true,true,true,1560171531,1562760777,1644666207,"master","","","",23,243,3,3,4,22668,11068,2967,400,3956,22668,Other,0.5844634628044766,17756,0,21465756,6796141,94004662,9509990,false,1435298,0,true,35,4.078189300411522,3,2,2,2,2,1
251,Generic,https://github.com/dermyhughes/gatsby-ghost-blog.git,false,false,false,0,0,5721,5,,,,0,1,JavaScript,112021418,true,true,true,false,1585842239,1641861437,1654106868,"master","MIT License","","Gatsby front end blog using Ghost as headless CMS",11,463,31,14,32,116,651,238,0,238,116,JavaScript,0.48863636363636365,516,0,20410205,3580318,112090731,69313,false,25749,0,true,35,9.397408207343412,12,3,2,9,3,2
252,Generic,https://github.com/derulo-json/json-derulo.git,false,false,false,0,0,3525,12,,,,0,1,JavaScript,162795876,true,true,true,false,1572897067,1573660172,1649801661,"master","MIT License","","",30,420,35,19,36,107,632,238,0,238,107,JavaScript,0.6825699745547074,1073,28,23783721,3937474,167170409,4374533,false,12357,0,true,35,4.485714285714286,20,10,4,17,7,4
253,Generic,https://github.com/desihub/qlf.git,false,false,false,4,4,53430,7,,,,4,50,JavaScript,103811221,true,true,true,false,1451493580,1606855833,1555434699,"master","BSD 3-Clause ""New"" or ""Revised"" License","","Developement of the QLF framework for DESI",7,602,19,17,20,40311,6328,4766,3,4773,40311,Other,0.8233649610301592,68033,0,14588126,2587862,202682749,98871528,true,25281,0,true,10,6.285714285714286,12,6,3,2,2,2
254,Generic,https://github.com/desmondtoyus/gatsby-contentful-starter.git,false,false,false,0,0,1455,23,,,,0,1,JavaScript,136865192,true,true,true,false,1571108409,1571108437,1654126585,"master","MIT License","","",24,117,15,10,18,42,121,118,0,118,42,Other,0.5060240963855421,126,0,14963468,14259712,136914815,49623,false,2651,0,true,35,9.752136752136753,9,5,2,8,4,2
255,Generic,https://github.com/developrfw/project-two.git,false,false,false,1,1,8893,9,,,,0,1,JavaScript,83040224,true,true,true,true,1566434972,1567823907,1649475199,"master","","","Blackjack Game",15,152,9,5,10,279,79,69,0,69,279,Other,0.8737322515212982,1723,0,31099010,10923677,87741228,4701004,false,5564,0,true,35,3.013157894736842,8,6,4,6,4,2
