project_id,year,chain_length,frequency
737195,2012,2,315
737195,2012,3,42
737195,2012,4,3
737195,2012,5,7
737195,2012,7,1
737195,2013,1,8065
737195,2013,2,337
737195,2013,3,57
737195,2013,4,4
737195,2013,5,14
737195,2013,7,1
737202,2011,1,36350
737202,2011,2,2065
737202,2011,3,615
737202,2011,4,64
737202,2011,5,25
737202,2011,6,1
737202,2012,1,40759
737202,2012,2,2509
737202,2012,3,625
737202,2012,4,79
737202,2012,5,31
737202,2012,6,2
737202,2012,7,3
737202,2012,8,1
737202,2013,1,69777
737202,2013,2,4865
737202,2013,3,971
737202,2013,4,140
737202,2013,5,59
737202,2013,6,6
737202,2013,7,7
737202,2013,8,4
737202,2013,10,1
737202,2013,12,2
737202,2013,16,1
737202,2014,1,77757
737202,2014,2,5690
737202,2014,3,1060
737202,2014,4,174
737202,2014,5,65
737202,2014,6,5
737202,2014,7,8
737202,2014,8,4
737202,2014,10,1
737202,2014,12,2
737202,2014,16,1
737202,2015,1,82897
737202,2015,2,6130
737202,2015,3,1127
737202,2015,4,205
737202,2015,5,68
737202,2015,6,5
737202,2015,7,8
737202,2015,8,4
737202,2015,10,1
737202,2015,12,2
737202,2015,13,1
737202,2015,16,1
737202,2016,1,85145
737202,2016,2,6500
737202,2016,3,1149
737202,2016,4,248
737202,2016,5,68
737202,2016,6,5
737202,2016,7,7
737202,2016,8,5
737202,2016,10,1
737202,2016,12,2
737202,2016,13,1
737202,2016,16,1
737202,2017,1,88557
737202,2017,2,6732
737202,2017,3,1255
737202,2017,4,267
737202,2017,5,67
737202,2017,6,5
737202,2017,7,7
737202,2017,8,5
737202,2017,10,3
737202,2017,12,2
737202,2017,13,1
737202,2017,16,2
737202,2017,17,1
737202,2017,21,1
737202,2017,23,1
737202,2017,27,1
737202,2018,1,98126
737202,2018,2,7492
737202,2018,3,1468
737202,2018,4,485
737202,2018,5,128
737202,2018,6,23
737202,2018,7,35
737202,2018,8,12
737202,2018,9,5
737202,2018,10,10
737202,2018,11,3
737202,2018,12,3
737202,2018,13,2
737202,2018,14,2
737202,2018,16,4
737202,2018,17,1
737202,2018,21,1
737202,2018,23,1
737202,2018,27,1
737202,2019,1,96911
737202,2019,2,7472
737202,2019,3,1441
737202,2019,4,486
737202,2019,5,128
737202,2019,6,23
737202,2019,7,35
737202,2019,8,12
737202,2019,9,5
737202,2019,10,10
737202,2019,11,3
737202,2019,12,3
737202,2019,13,2
737202,2019,14,2
737202,2019,16,4
737202,2019,17,1
737202,2019,21,1
737202,2019,23,1
737202,2019,27,1
737202,2020,1,97072
737202,2020,2,7491
737202,2020,3,1442
737202,2020,4,486
737202,2020,5,128
737202,2020,6,23
737202,2020,7,35
737202,2020,8,12
737202,2020,9,5
737202,2020,10,10
737202,2020,11,3
737202,2020,12,3
737202,2020,13,2
737202,2020,14,2
737202,2020,16,4
737202,2020,17,1
737202,2020,21,1
737202,2020,23,1
737202,2020,27,1
737202,2021,1,97069
737202,2021,2,7492
737202,2021,3,1442
737202,2021,4,486
737202,2021,5,128
737202,2021,6,23
737202,2021,7,35
737202,2021,8,12
737202,2021,9,5
737202,2021,10,10
737202,2021,11,3
737202,2021,12,3
737202,2021,13,2
737202,2021,14,2
737202,2021,16,4
737202,2021,17,1
737202,2021,21,1
737202,2021,23,1
737202,2021,27,1
737230,2010,1,12648
737230,2010,2,711
737230,2010,3,246
737230,2010,4,24
737230,2010,5,10
737230,2010,6,3
737230,2010,7,2
737230,2010,8,1
737230,2010,9,1
737230,2011,1,15655
737230,2011,2,844
737230,2011,3,236
737230,2011,4,26
737230,2011,5,11
737230,2011,6,4
737230,2011,7,2
737230,2011,8,1
737230,2011,10,1
737230,2012,1,15877
737230,2012,2,847
737230,2012,3,238
737230,2012,4,26
737230,2012,5,11
737230,2012,6,4
737230,2012,7,2
737230,2012,8,1
737230,2012,10,1
737230,2013,1,16113
737230,2013,2,868
737230,2013,3,264
737230,2013,4,35
737230,2013,5,18
737230,2013,6,10
737230,2013,7,4
737230,2013,8,7
737230,2013,9,7
737230,2013,10,1
737250,2011,1,3146
737250,2011,2,15
737250,2011,4,1
737250,2012,1,3204
737250,2012,2,16
737250,2012,4,1
737250,2013,1,3218
737250,2013,2,16
737250,2013,4,1
737250,2014,1,3250
737250,2014,2,16
737250,2014,4,1
737250,2015,1,3231
737250,2015,2,16
737250,2015,4,1
737250,2016,1,2474
737250,2016,2,18
737250,2016,4,1
737250,2017,1,2505
737250,2017,2,23
737250,2017,4,1
737250,2018,1,2609
737250,2018,2,24
737250,2018,4,1
737250,2019,1,2669
737250,2019,2,25
737250,2019,4,1
737250,2020,1,2656
737250,2020,2,25
737250,2020,4,1
737250,2021,1,2656
737250,2021,2,25
737250,2021,4,1
737253,2012,1,1901
737253,2012,2,139
737253,2012,3,16
737253,2012,5,1
737253,2013,1,2231
737253,2013,2,234
737253,2013,3,32
737253,2013,4,1
737253,2014,1,2860
737253,2014,2,284
737253,2014,3,22
737253,2014,4,2
737253,2014,5,4
737253,2015,1,3207
737253,2015,2,456
737253,2015,3,32
737253,2015,4,7
737253,2015,5,18
737253,2015,6,4
737253,2015,7,1
737253,2015,8,1
737253,2015,9,1
737253,2015,10,2
737253,2015,12,1
737253,2015,14,2
737253,2015,22,1
737253,2015,28,1
737253,2016,1,3497
737253,2016,2,474
737253,2016,3,37
737253,2016,4,11
737253,2016,5,18
737253,2016,6,1
737253,2016,7,2
737253,2016,8,2
737253,2016,9,1
737253,2016,11,2
737253,2016,14,1
737253,2016,15,1
737253,2016,17,1
737253,2016,23,1
737253,2016,30,1
737253,2017,1,3520
737253,2017,2,484
737253,2017,3,37
737253,2017,4,11
737253,2017,5,18
737253,2017,6,1
737253,2017,7,2
737253,2017,8,2
737253,2017,9,1
737253,2017,11,2
737253,2017,14,1
737253,2017,15,1
737253,2017,17,1
737253,2017,23,1
737253,2017,30,1
737253,2018,1,3520
737253,2018,2,484
737253,2018,3,37
737253,2018,4,11
737253,2018,5,18
737253,2018,6,1
737253,2018,7,2
737253,2018,8,2
737253,2018,9,1
737253,2018,11,2
737253,2018,14,1
737253,2018,15,1
737253,2018,17,1
737253,2018,23,1
737253,2018,30,1
737255,2012,1,1567
737255,2012,2,140
737255,2012,3,2
737255,2012,5,2
737255,2020,1,1567
737255,2020,2,140
737255,2020,3,2
737255,2020,5,2
737261,2012,1,265
737261,2012,2,8
737261,2013,1,381
737261,2013,2,21
737261,2014,1,387
737261,2014,2,1
737261,2015,1,1018
737261,2015,2,20
737261,2016,1,1264
737261,2016,2,58
737261,2016,3,3
737261,2016,4,1
737261,2016,5,1
737261,2017,1,1407
737261,2017,2,50
737261,2017,3,8
737261,2017,4,2
737261,2017,5,2
737261,2018,1,1470
737261,2018,2,53
737261,2018,3,8
737261,2018,4,2
737261,2018,5,2
737261,2019,1,1730
737261,2019,2,72
737261,2019,3,8
737261,2019,4,2
737261,2019,5,2
737261,2020,1,3683
737261,2020,2,143
737261,2020,3,13
737261,2020,4,40
737261,2020,5,7
737261,2020,15,1
737261,2020,16,3
737261,2021,1,3812
737261,2021,2,142
737261,2021,3,13
737261,2021,4,31
737261,2021,5,16
737261,2021,15,1
737261,2021,16,3
737273,2012,1,2279
737273,2012,2,123
737273,2012,3,27
737273,2013,1,2989
737273,2013,2,142
737273,2013,3,20
737273,2014,1,2989
737273,2014,2,142
737273,2014,3,20
737273,2015,1,2988
737273,2015,2,142
737273,2015,3,20
737273,2017,1,2988
737273,2017,2,142
737273,2017,3,20
737273,2019,1,2989
737273,2019,2,142
737273,2019,3,20
737286,2011,1,16926
737286,2011,2,334
737286,2011,3,35
737286,2011,4,15
737286,2011,5,4
737286,2011,6,3
737286,2011,7,11
737286,2011,20,1
737286,2012,1,16944
737286,2012,2,334
737286,2012,3,35
737286,2012,4,15
737286,2012,5,4
737286,2012,6,3
737286,2012,7,11
737286,2012,20,1
737286,2013,1,16996
737286,2013,2,336
737286,2013,3,35
737286,2013,4,15
737286,2013,5,4
737286,2013,6,3
737286,2013,7,11
737286,2013,20,1
737286,2014,1,17567
737286,2014,2,348
737286,2014,3,36
737286,2014,4,17
737286,2014,5,5
737286,2014,6,3
737286,2014,7,11
737286,2014,20,1
737286,2015,1,17567
737286,2015,2,348
737286,2015,3,36
737286,2015,4,17
737286,2015,5,5
737286,2015,6,3
737286,2015,7,11
737286,2015,20,1
737286,2016,1,17568
737286,2016,2,348
737286,2016,3,36
737286,2016,4,17
737286,2016,5,5
737286,2016,6,3
737286,2016,7,11
737286,2016,20,1
737291,2011,1,3371
737291,2011,2,272
737291,2011,3,27
737291,2011,4,6
737291,2011,5,3
737291,2011,6,4
737291,2012,1,3826
737291,2012,2,343
737291,2012,3,29
737291,2012,4,7
737291,2012,5,3
737291,2012,6,4
737291,2013,1,3788
737291,2013,2,347
737291,2013,3,29
737291,2013,4,7
737291,2013,5,3
737291,2013,6,4
737291,2014,1,3788
737291,2014,2,347
737291,2014,3,29
737291,2014,4,7
737291,2014,5,3
737291,2014,6,4
737307,2005,1,7620
737307,2005,2,498
737307,2005,3,38
737307,2005,4,5
737307,2006,1,10742
737307,2006,2,774
737307,2006,3,60
737307,2006,4,1
737307,2007,1,11697
737307,2007,2,852
737307,2007,3,48
737307,2007,4,2
737307,2008,1,22677
737307,2008,2,2050
737307,2008,3,190
737307,2008,4,6
737307,2009,1,16702
737307,2009,2,1359
737307,2009,3,135
737307,2009,4,9
737307,2010,1,16320
737307,2010,2,1122
737307,2010,3,85
737307,2010,4,6
737307,2011,1,16320
737307,2011,2,1122
737307,2011,3,85
737307,2011,4,6
737307,2012,1,16323
737307,2012,2,1122
737307,2012,3,85
737307,2012,4,6
737307,2013,1,16332
737307,2013,2,1124
737307,2013,3,85
737307,2013,4,6
737307,2015,1,16332
737307,2015,2,1124
737307,2015,3,85
737307,2015,4,6
737307,2020,1,16332
737307,2020,2,1124
737307,2020,3,85
737307,2020,4,6
737317,2010,1,100023
737317,2010,2,4644
737317,2010,3,493
737317,2010,4,66
737317,2010,5,8
737317,2010,6,2
737317,2010,19,1
737317,2011,1,108813
737317,2011,2,5219
737317,2011,3,538
737317,2011,4,66
737317,2011,5,11
737317,2011,6,2
737317,2011,11,1
737317,2011,18,1
737317,2011,19,1
737317,2012,1,113231
737317,2012,2,5364
737317,2012,3,541
737317,2012,4,67
737317,2012,5,10
737317,2012,6,2
737317,2012,11,1
737317,2012,18,1
737317,2012,19,1
737317,2015,1,113231
737317,2015,2,5364
737317,2015,3,541
737317,2015,4,67
737317,2015,5,10
737317,2015,6,2
737317,2015,11,1
737317,2015,18,1
737317,2015,19,1
737321,2011,1,4464
737321,2011,2,489
737321,2011,3,75
737321,2011,4,14
737321,2011,5,6
737321,2011,6,1
737321,2011,86,1
737321,2012,1,5814
737321,2012,2,715
737321,2012,3,86
737321,2012,4,12
737321,2012,5,6
737321,2012,6,2
737321,2012,86,1
737321,2013,1,6514
737321,2013,2,745
737321,2013,3,89
737321,2013,4,16
737321,2013,5,5
737321,2013,6,1
737321,2014,1,8482
737321,2014,2,726
737321,2014,3,112
737321,2014,4,12
737321,2014,5,3
737321,2014,6,3
737321,2014,10,1
737321,2015,1,10101
737321,2015,2,930
737321,2015,3,113
737321,2015,4,11
737321,2015,5,4
737321,2015,6,3
737321,2015,8,1
737321,2016,1,10257
737321,2016,2,934
737321,2016,3,114
737321,2016,4,12
737321,2016,5,4
737321,2016,6,3
737321,2016,8,1
737321,2017,1,9422
737321,2017,2,999
737321,2017,3,203
737321,2017,4,95
737321,2017,5,21
737321,2017,6,3
737321,2017,8,1
737321,2017,42,1
737321,2018,1,9723
737321,2018,2,1031
737321,2018,3,222
737321,2018,4,100
737321,2018,5,20
737321,2018,6,6
737321,2018,7,2
737321,2018,8,1
737321,2018,10,1
737321,2018,42,1
737321,2019,1,10032
737321,2019,2,1065
737321,2019,3,234
737321,2019,4,109
737321,2019,5,24
737321,2019,6,6
737321,2019,7,2
737321,2019,8,1
737321,2019,10,1
737321,2019,43,1
737321,2020,1,4558
737321,2020,2,615
737321,2020,3,151
737321,2020,4,53
737321,2020,5,15
737321,2020,6,5
737321,2020,7,2
737321,2020,8,1
737321,2020,10,1
737321,2020,17,1
737321,2021,1,4719
737321,2021,2,645
737321,2021,3,160
737321,2021,4,51
737321,2021,5,15
737321,2021,6,6
737321,2021,7,2
737321,2021,8,1
737321,2021,10,1
737321,2021,17,1
737336,2010,1,206
737336,2010,2,12
737336,2010,3,8
737336,2010,5,2
737336,2011,1,211
737336,2011,2,12
737336,2011,3,8
737336,2011,5,2
737336,2012,1,212
737336,2012,2,12
737336,2012,3,8
737336,2012,5,2
737336,2020,1,212
737336,2020,2,12
737336,2020,3,8
737336,2020,5,2
737348,2011,1,330
737348,2011,2,6
737348,2011,3,1
737348,2011,4,2
737348,2011,6,2
737348,2012,1,420
737348,2012,2,16
737348,2012,3,1
737348,2012,4,1
737348,2012,6,2
737348,2020,1,420
737348,2020,2,16
737348,2020,3,1
737348,2020,4,1
737348,2020,6,2
737357,2011,1,56
737357,2011,2,5
737357,2012,1,57
737357,2012,2,5
737357,2013,1,58
737357,2013,2,5
737357,2014,1,60
737357,2014,2,5
737369,2011,1,3699
737369,2011,2,220
737369,2011,3,28
737369,2011,4,14
737373,2007,1,256
737373,2007,2,8
737373,2008,1,280
737373,2008,2,8
737373,2009,1,604
737373,2009,2,15
737373,2009,3,3
737373,2009,5,1
737373,2010,1,537
737373,2010,2,16
737373,2010,3,3
737373,2010,5,1
737373,2011,1,537
737373,2011,2,16
737373,2011,3,3
737373,2011,5,1
737373,2012,1,623
737373,2012,2,18
737373,2012,3,3
737373,2012,5,1
737373,2013,1,805
737373,2013,2,40
737373,2013,3,4
737373,2013,5,1
737373,2014,1,885
737373,2014,2,53
737373,2014,3,5
737373,2014,5,1
737373,2015,1,912
737373,2015,2,51
737373,2015,3,6
737373,2015,5,1
737373,2016,1,923
737373,2016,2,52
737373,2016,3,6
737373,2016,5,1
737373,2017,1,1031
737373,2017,2,57
737373,2017,3,6
737373,2017,5,1
737373,2018,1,1055
737373,2018,2,59
737373,2018,3,6
737373,2018,5,1
737373,2019,1,1128
737373,2019,2,60
737373,2019,3,6
737373,2019,5,1
737373,2020,1,1141
737373,2020,2,60
737373,2020,3,6
737373,2020,5,1
737373,2021,1,1141
737373,2021,2,60
737373,2021,3,6
737373,2021,5,1
737380,2012,1,220
737380,2012,2,24
737380,2012,3,6
737380,2013,1,7832
737380,2013,2,613
737380,2013,3,86
737380,2013,4,7
737380,2013,5,3
737380,2013,8,1
737380,2014,1,257
737380,2014,2,20
737380,2014,3,5
737380,2014,4,1
737380,2014,5,1
737380,2015,1,315
737380,2015,2,57
737380,2015,3,5
737380,2015,4,2
737380,2015,5,1
737380,2015,6,1
737380,2016,1,338
737380,2016,2,20
737380,2016,3,2
737380,2016,4,6
737380,2016,5,3
737397,2004,1,4153
737397,2004,2,386
737397,2004,3,48
737397,2004,4,24
737397,2004,5,3
737397,2004,6,9
737397,2004,12,6
737397,2004,14,3
737397,2005,1,5293
737397,2005,2,425
737397,2005,3,55
737397,2005,4,16
737397,2005,5,1
737397,2005,6,7
737397,2005,15,3
737397,2006,1,5396
737397,2006,2,525
737397,2006,3,51
737397,2006,4,11
737397,2006,5,1
737397,2006,6,1
737397,2007,1,7272
737397,2007,2,800
737397,2007,3,78
737397,2007,4,24
737397,2007,5,3
737397,2007,6,1
737397,2007,7,1
737397,2008,1,8511
737397,2008,2,844
737397,2008,3,79
737397,2008,4,15
737397,2008,5,3
737397,2008,6,1
737397,2008,7,1
737397,2009,1,8698
737397,2009,2,848
737397,2009,3,80
737397,2009,4,16
737397,2009,5,3
737397,2009,6,1
737397,2009,7,1
737397,2010,1,8757
737397,2010,2,842
737397,2010,3,80
737397,2010,4,16
737397,2010,5,3
737397,2010,6,1
737397,2010,7,1
737397,2011,1,8917
737397,2011,2,857
737397,2011,3,80
737397,2011,4,16
737397,2011,5,3
737397,2011,6,1
737397,2011,7,1
737397,2012,1,10304
737397,2012,2,944
737397,2012,3,87
737397,2012,4,23
737397,2012,5,4
737397,2012,6,2
737397,2012,7,1
737397,2013,1,8997
737397,2013,2,910
737397,2013,3,164
737397,2013,4,19
737397,2013,5,2
737397,2013,6,1
737397,2013,7,1
737397,2014,1,8785
737397,2014,2,938
737397,2014,3,192
737397,2014,4,24
737397,2014,5,7
737397,2014,6,9
737397,2014,7,1
737397,2014,8,1
737397,2014,14,1
737397,2015,1,8819
737397,2015,2,951
737397,2015,3,191
737397,2015,4,24
737397,2015,5,7
737397,2015,6,9
737397,2015,7,1
737397,2015,8,1
737397,2015,14,1
737397,2016,1,8819
737397,2016,2,951
737397,2016,3,191
737397,2016,4,24
737397,2016,5,7
737397,2016,6,9
737397,2016,7,1
737397,2016,8,1
737397,2016,14,1
737433,2010,1,9612
737433,2010,2,923
737433,2010,3,122
737433,2010,4,18
737433,2010,5,12
737433,2010,6,5
737433,2010,7,7
737433,2010,8,4
737433,2010,9,1
737433,2010,11,1
737433,2010,13,1
737433,2010,15,1
737433,2011,1,9876
737433,2011,2,900
737433,2011,3,125
737433,2011,4,19
737433,2011,5,14
737433,2011,6,6
737433,2011,7,7
737433,2011,8,4
737433,2011,9,1
737433,2011,11,1
737433,2011,13,1
737433,2011,15,1
737433,2012,1,10009
737433,2012,2,917
737433,2012,3,125
737433,2012,4,19
737433,2012,5,14
737433,2012,6,6
737433,2012,7,7
737433,2012,8,4
737433,2012,9,1
737433,2012,11,1
737433,2012,13,1
737433,2012,15,1
737433,2013,1,10064
737433,2013,2,932
737433,2013,3,126
737433,2013,4,21
737433,2013,5,14
737433,2013,6,6
737433,2013,7,7
737433,2013,8,4
737433,2013,9,1
737433,2013,11,1
737433,2013,13,1
737433,2013,15,1
737433,2014,1,11220
737433,2014,2,1002
737433,2014,3,135
737433,2014,4,20
737433,2014,5,15
737433,2014,6,6
737433,2014,7,7
737433,2014,8,4
737433,2014,9,1
737433,2014,11,1
737433,2014,13,1
737433,2014,15,1
737433,2015,1,15497
737433,2015,2,1630
737433,2015,3,204
737433,2015,4,25
737433,2015,5,17
737433,2015,6,6
737433,2015,7,7
737433,2015,8,4
737433,2015,9,1
737433,2015,11,1
737433,2015,13,1
737433,2015,15,1
737433,2016,1,16437
737433,2016,2,1824
737433,2016,3,225
737433,2016,4,33
737433,2016,5,17
737433,2016,6,7
737433,2016,7,8
737433,2016,8,4
737433,2016,9,1
737433,2016,11,1
737433,2016,13,1
737433,2016,15,1
737433,2017,1,16723
737433,2017,2,1847
737433,2017,3,228
737433,2017,4,33
737433,2017,5,17
737433,2017,6,7
737433,2017,7,8
737433,2017,8,4
737433,2017,9,1
737433,2017,11,1
737433,2017,13,1
737433,2017,15,1
737433,2018,1,18094
737433,2018,2,1940
737433,2018,3,242
737433,2018,4,36
737433,2018,5,19
737433,2018,6,8
737433,2018,7,9
737433,2018,8,5
737433,2018,9,1
737433,2018,11,1
737433,2018,13,1
737433,2018,15,1
737433,2019,1,18297
737433,2019,2,1950
737433,2019,3,247
737433,2019,4,39
737433,2019,5,19
737433,2019,6,8
737433,2019,7,9
737433,2019,8,5
737433,2019,9,1
737433,2019,11,1
737433,2019,13,1
737433,2019,15,1
737433,2020,1,22420
737433,2020,2,2401
737433,2020,3,422
737433,2020,4,79
737433,2020,5,21
737433,2020,6,8
737433,2020,7,9
737433,2020,8,5
737433,2020,9,1
737433,2020,11,1
737433,2020,13,1
737433,2020,15,1
737433,2021,1,22404
737433,2021,2,2434
737433,2021,3,439
737433,2021,4,84
737433,2021,5,21
737433,2021,6,8
737433,2021,7,9
737433,2021,8,5
737433,2021,9,1
737433,2021,11,1
737433,2021,13,1
737433,2021,15,1
737510,2006,1,16490
737510,2006,2,1005
737510,2006,3,53
737510,2006,4,2
737510,2007,1,26743
737510,2007,2,1474
737510,2007,3,110
737510,2007,4,42
737510,2007,5,10
737510,2007,6,11
737510,2007,7,1
737510,2007,8,4
737510,2007,9,1
737510,2007,10,2
737510,2007,11,1
737510,2007,16,1
737510,2007,20,1
737510,2008,1,35023
737510,2008,2,1718
737510,2008,3,126
737510,2008,4,46
737510,2008,5,13
737510,2008,6,15
737510,2008,7,1
737510,2008,8,4
737510,2008,9,1
737510,2008,10,2
737510,2008,11,1
737510,2008,16,1
737510,2008,20,1
737510,2009,1,44734
737510,2009,2,2134
737510,2009,3,182
737510,2009,4,80
737510,2009,5,19
737510,2009,6,20
737510,2009,7,3
737510,2009,8,6
737510,2009,9,4
737510,2009,10,3
737510,2009,11,1
737510,2009,14,1
737510,2009,16,3
737510,2010,1,49065
737510,2010,2,2302
737510,2010,3,180
737510,2010,4,82
737510,2010,5,19
737510,2010,6,22
737510,2010,7,3
737510,2010,8,6
737510,2010,9,4
737510,2010,10,3
737510,2010,11,1
737510,2010,14,1
737510,2010,16,3
737510,2011,1,49654
737510,2011,2,2353
737510,2011,3,185
737510,2011,4,82
737510,2011,5,19
737510,2011,6,22
737510,2011,7,3
737510,2011,8,6
737510,2011,9,4
737510,2011,10,3
737510,2011,11,1
737510,2011,14,1
737510,2011,16,3
737510,2012,1,52703
737510,2012,2,2346
737510,2012,3,188
737510,2012,4,82
737510,2012,5,19
737510,2012,6,22
737510,2012,7,3
737510,2012,8,6
737510,2012,9,4
737510,2012,10,3
737510,2012,11,1
737510,2012,14,1
737510,2012,16,3
737510,2013,1,52926
737510,2013,2,2360
737510,2013,3,188
737510,2013,4,79
737510,2013,5,21
737510,2013,6,23
737510,2013,7,3
737510,2013,8,5
737510,2013,9,4
737510,2013,10,3
737510,2013,11,1
737510,2013,12,1
737510,2013,14,1
737510,2013,16,3
737510,2015,1,45328
737510,2015,2,1943
737510,2015,3,180
737510,2015,4,77
737510,2015,5,20
737510,2015,6,23
737510,2015,7,3
737510,2015,8,5
737510,2015,9,4
737510,2015,10,3
737510,2015,11,2
737510,2015,12,1
737510,2015,14,1
737510,2015,16,3
737510,2016,1,42821
737510,2016,2,1735
737510,2016,3,169
737510,2016,4,77
737510,2016,5,20
737510,2016,6,23
737510,2016,7,3
737510,2016,8,5
737510,2016,9,4
737510,2016,10,3
737510,2016,11,2
737510,2016,12,1
737510,2016,14,1
737510,2016,16,3
737510,2017,1,8186
737510,2017,2,384
737510,2017,3,26
737510,2017,4,1
737510,2018,1,45391
737510,2018,2,1987
737510,2018,3,184
737510,2018,4,77
737510,2018,5,20
737510,2018,6,23
737510,2018,7,3
737510,2018,8,5
737510,2018,9,4
737510,2018,10,3
737510,2018,11,2
737510,2018,12,1
737510,2018,14,1
737510,2018,16,3
737510,2019,1,45391
737510,2019,2,1987
737510,2019,3,184
737510,2019,4,77
737510,2019,5,20
737510,2019,6,23
737510,2019,7,3
737510,2019,8,5
737510,2019,9,4
737510,2019,10,3
737510,2019,11,2
737510,2019,12,1
737510,2019,14,1
737510,2019,16,3
737510,2020,1,27355
737510,2020,2,1237
737510,2020,3,88
737510,2020,4,22
737510,2020,5,7
737510,2020,6,7
737510,2020,8,1
737510,2020,9,4
737510,2020,11,1
737510,2020,16,2
737510,2021,1,27355
737510,2021,2,1237
737510,2021,3,88
737510,2021,4,22
737510,2021,5,7
737510,2021,6,7
737510,2021,8,1
737510,2021,9,4
737510,2021,11,1
737510,2021,16,2
737514,2009,1,290
737514,2009,2,25
737514,2009,3,2
737514,2010,1,395
737514,2010,2,38
737514,2010,3,2
737514,2011,1,583
737514,2011,2,48
737514,2011,3,3
737514,2012,1,636
737514,2012,2,50
737514,2012,3,3
737514,2013,1,676
737514,2013,2,52
737514,2013,3,3
737514,2014,1,707
737514,2014,2,54
737514,2014,3,3
737514,2015,1,841
737514,2015,2,61
737514,2015,3,3
737514,2016,1,849
737514,2016,2,60
737514,2016,3,3
737514,2017,1,830
737514,2017,2,59
737514,2017,3,6
737514,2017,4,1
737514,2018,1,1105
737514,2018,2,78
737514,2018,3,9
737514,2018,4,1
737514,2019,1,1110
737514,2019,2,80
737514,2019,3,9
737514,2019,4,1
737514,2020,1,1302
737514,2020,2,87
737514,2020,3,26
737514,2020,4,12
737514,2020,5,1
737514,2020,6,4
737514,2021,1,1412
737514,2021,2,98
737514,2021,3,29
737514,2021,4,14
737514,2021,5,1
737514,2021,6,4
737519,2009,1,48
737519,2009,2,7
737519,2010,1,83
737519,2010,2,7
737519,2010,3,2
737519,2011,1,122
737519,2011,2,14
737519,2011,3,5
737519,2012,1,131
737519,2012,2,20
737519,2012,3,5
737519,2013,1,169
737519,2013,2,29
737519,2013,3,5
737534,2012,1,2010
737534,2012,2,242
737534,2012,3,10
737534,2012,4,8
737534,2012,6,3
737534,2013,1,1999
737534,2013,2,238
737534,2013,3,11
737534,2013,4,8
737534,2013,6,3
737534,2014,1,2017
737534,2014,2,237
737534,2014,3,11
737534,2014,4,8
737534,2014,6,3
737534,2015,1,2051
737534,2015,2,237
737534,2015,3,11
737534,2015,4,9
737534,2015,6,3
